kızamıklı,kɯzamɯklɯ
kızan,kɯzan
kızanlık,kɯzanlɯk
kızarık,kɯzaɾɯk
kızarıklık,kɯzaɾɯklɯk
kızarış,kɯzaɾɯʃ
kızarma,kɯzaɾma
kızarmak,kɯzaɾmak
kızartı,kɯzaɾtɯ
kızartıcı,kɯzaɾtɯd͡ʒɯ
kızartılı,kɯzaɾtɯlɯ
kızartılma,kɯzaɾtɯlma
kızartılmak,kɯzaɾtɯlmak
kızartma,kɯzaɾtma
kızartmak,kɯzaɾtmak
kızcağız,kɯzd͡ʒaɰɯz
kızdırılma,kɯzdɯɾɯlma
kızdırılmak,kɯzdɯɾɯlmak
kızdırma,kɯzdɯɾma
kızdırmak,kɯzdɯɾmak
kızevi,kɯzevi
kızgın,kɯzɡɯn
kızgın bulut,kɯzɡɯn	bulut
kızgınlaşma,kɯzɡɯnlaʃma
kızgınlaşmak,kɯzɡɯnlaʃmak
kızgınlık,kɯzɡɯnlɯk
Kızık,kɯzɯk
kızıl,kɯzɯl
kızıl ısı,kɯzɯl	ɯsɯ
kızıl iblis,kɯzɯl	iblis
kızıl kıyamet,kɯzɯl	kɯjamet
kızıl ötesi,kɯzɯl	œtesi
kızıl su yosunları,kɯzɯl	su	josunlaɾɯ
kızıl yel,kɯzɯl	jel
kızılağaç,kɯzɯlaɰat͡ʃ
Kızılbaş,kɯzɯlbaʃ
Kızılbaşlık,kɯzɯlbaʃlɯk
kızılboya,kɯzɯlboja
kızılca,kɯzɯld͡ʒa
kızılca kıyamet,kɯzɯld͡ʒa	kɯjamet
kızılcadişi,kɯzɯld͡ʒadiʃi
Kızılcahamam,kɯzɯld͡ʒahamam
kızılcık reçeli,kɯzɯld͡ʒɯk	ɾet͡ʃeli
kızılcık şerbeti,kɯzɯld͡ʒɯk	ʃeɾbeti
kızılcık şurubu,kɯzɯld͡ʒɯk	ʃuɾubu
kızılcık tarhanası,kɯzɯld͡ʒɯk	taɾhanasɯ
kızılcık,kɯzɯld͡ʒɯk
kızılcıkgiller,kɯzɯld͡ʒɯkɡilleɾ
kızılçam,kɯzɯlt͡ʃam
Kızılderili,kɯzɯldeɾili
Kızılelma,kɯzɯlelma
kızılımtırak,kɯzɯlɯmtɯɾak
Kızılırmak,kɯzɯlɯɾmak
kızılış,kɯzɯlɯʃ
kızılkanat,kɯzɯlkanat
kızılkantaron,kɯzɯlkantaɾon
kızılkantarongiller,kɯzɯlkantaɾonɡilleɾ
kızılkök,kɯzɯlkœk
kızılkurt,kɯzɯlkuɾt
kızılkuyruk,kɯzɯlkujɾuk
kızıllaşma,kɯzɯllaʃma
kızıllaşmak,kɯzɯllaʃmak
kızıllık,kɯzɯllɯk
kızılma,kɯzɯlma
kızılmak,kɯzɯlmak
Kızılören,kɯzɯlœɾen
kızılsı,kɯzɯlsɯ
kızılsöğüt,kɯzɯlsœɰyt
kızılşap,kɯzɯlʃap
Kızıltepe,kɯzɯltepe
kızıltı,kɯzɯltɯ
kızılyaprak,kɯzɯljapɾak
kızılyara,kɯzɯljaɾa
kızılyörük,kɯzɯljœɾyk
kızış,kɯzɯʃ
kızışık,kɯzɯʃɯk
kızışma,kɯzɯʃma
kızışmak,kɯzɯʃmak
kızıştırış,kɯzɯʃtɯɾɯʃ
kızıştırma,kɯzɯʃtɯɾma
kızıştırmak,kɯzɯʃtɯɾmak
kızkalbi,kɯzkalbi
kızlar ağası,kɯzlaɾ	aɰasɯ
kızlı erkekli,kɯzlɯ	eɾkekli
kızlık zarı,kɯzlɯk	zaɾɯ
kızlık,kɯzlɯk
kızma,kɯzma
kızmabirader,kɯzmabiɾadeɾ
kızmaca,kɯzmad͡ʒa
kızmak,kɯzmak
kızmemesi,kɯzmemesi
ki,ki
kibar,kibaɾ
kibar düşkünü,kibaɾ	dyʃkyny
kibar lokması,kibaɾ	lokmasɯ
kibarca,kibaɾd͡ʒa
kibarlar âlemi,kibaɾlaɾ	âlemi
kibarlaşma,kibaɾlaʃma
kibarlaşmak,kibaɾlaʃmak
kibarlık budalası,kibaɾlɯk	budalasɯ
kibarlık düşkünü,kibaɾlɯk	dyʃkyny
kibarlık etmek,kibaɾlɯk	etmek
kibarlık,kibaɾlɯk
kibarzade,kibaɾzade
kibernetik,kibeɾnetik
kibir,kibiɾ
kibirleniş,kibiɾleniʃ
kibirlenme,kibiɾlenme
kibirlenmek,kibiɾlenmek
kibirli,kibiɾli
kibirlilik,kibiɾlilik
kibirsiz,kibiɾsiz
kibirsizlik,kibiɾsizlik
kibrit,kibɾit
kibrit suyu,kibɾit	suju
kibritçi,kibɾitt͡ʃi
kibritlik,kibɾitlik
kibutz,kibutz
kifaf,kifaf
kifafınefis,kifafɯnefis
kifaflanma,kifaflanma
kifaflanmak,kifaflanmak
kifayet,kifajet
kifayet etmek,kifajet	etmek
kifayetli,kifajetli
kifayetsiz,kifajetsiz
kifayetsizlik,kifajetsizlik
Kiğı,kiɰɯ
kik,kik
kikirik,kikiɾik
kikla,kikla
kiklon,kiklon
kiklotron,kiklotɾon
kil,kil
kil taşı,kil	taʃɯ
kildan,kildan
kile,kile
kiler,kileɾ
kilerci,kileɾd͡ʒi
kilermeni,kileɾmeni
kilim,kilim
kilimci,kilimd͡ʒi
kilimcilik,kilimd͡ʒilik
Kilis,kilis
kilise,kilise
kilise çanı,kilise	t͡ʃanɯ
kilise hukuku,kilise	hukuku
kilit dili,kilit	dili
kilit mevki,kilit	mevki
kilit nokta,kilit	nokta
kilit sarma,kilit	saɾma
kilit taşı,kilit	taʃɯ
kilit yeri,kilit	jeɾi
kilit,kilit
kilitleme,kilitleme
kilitlemek,kilitlemek
kilitlenme,kilitlenme
kilitlenmek,kilitlenmek
kilitletme,kilitletme
kilitletmek,kilitletmek
kilitleyici,kilitlejid͡ʒi
kilitli,kilitli
kilitsiz,kilitsiz
kilitsiz küreksiz,kilitsiz	kyɾeksiz
kiliz,kiliz
kiliz balığı,kiliz	balɯɰɯ
kilizman,kilizman
killeme,killeme
killemek,killemek
killi,killi
kilo,kilo
kiloamper,kiloampeɾ
kilogram,kiloɡɾam
kilogramağırlık,kiloɡɾamaɰɯɾlɯk
kilogramkuvvet,kiloɡɾamkuvvet
kilogrammetre,kiloɡɾammetɾe
kilohertz,kiloheɾtz
kilojul,kiloʒul
kilokalori,kilokaloɾi
kilolu,kilolu
kiloluk,kiloluk
kilometre,kilometɾe
kilometre kare,kilometɾe	kaɾe
kilometre taşı,kilometɾe	taʃɯ
kilometrelerce,kilometɾeleɾd͡ʒe
kilosikl,kilosikl
kiloton,kiloton
kilovat,kilovat
kilovat saat,kilovat	saat
kilovolt,kilovolt
kils,kils
kilsi,kilsi
kilüs,kilys
kim,kim
kimesne,kimesne
kimi,kimi
kimi vakit,kimi	vakit
kimi zaman,kimi	zaman
kimileyin,kimilejin
kimisi,kimisi
kimlik belgesi,kimlik	belɡesi
kimlik kartı,kimlik	kaɾtɯ
kimlik,kimlik
kimono,kimono
kimse,kimse
kimsecik,kimsed͡ʒik
kimsesiz,kimsesiz
kimsesizlik,kimsesizlik
kimüs,kimys
kimya,kimja
kimya doğrulumu,kimja	doɰɾulumu
kimya göçümü,kimja	ɡœt͡ʃymy
kimyaca,kimjad͡ʒa
kimyacı,kimjad͡ʒɯ
kimyacılık,kimjad͡ʒɯlɯk
kimyager,kimjaɡeɾ
kimyagerlik,kimjaɡeɾlik
kimyasal,kimjasal
kimyasal savaş,kimjasal	savaʃ
kimyasal silah,kimjasal	silah
kimyevi,kimjevi
kimyon,kimjon
kimyoni,kimjoni
kimyonlu,kimjonlu
kin,kin
kinaye,kinaje
kinayeli,kinajeli
kinci,kind͡ʒi
kincilik,kind͡ʒilik
kindar,kindaɾ
kindarlık,kindaɾlɯk
kinematik,kinematik
kinestezi,kinestezi
kinetik enerji,kinetik	eneɾʒi
kinetik,kinetik
kinik,kinik
kinin,kinin
kinin sülfatı,kinin	sylfatɯ
kininli,kininli
kininsiz,kininsiz
kiniş,kiniʃ
kinizm,kinizm
kinlenme,kinlenme
kinlenmek,kinlenmek
kinli,kinli
kinsiz,kinsiz
kinsizlik,kinsizlik
kip,kip
kipe,kipe
kipkirli,kipkiɾli
kiplik,kiplik
kir,kiɾ
kir pas,kiɾ	pas
kira,kiɾa
kira arabası,kiɾa	aɾabasɯ
kira bedeli,kiɾa	bedeli
kira kontratı,kiɾa	kontɾatɯ
kira sözleşmesi,kiɾa	sœzleʃmesi
kiracı,kiɾad͡ʒɯ
kiracılık,kiɾad͡ʒɯlɯk
kiralama,kiɾalama
kiralamak,kiɾalamak
kiralanma,kiɾalanma
kiralanmak,kiɾalanmak
kiralayıcı,kiɾalajɯd͡ʒɯ
kiralı,kiɾalɯ
kiralık adam,kiɾalɯk	adam
kiralık kadın,kiɾalɯk	kadɯn
kiralık kasa,kiɾalɯk	kasa
kiralık katil,kiɾalɯk	katil
kiralık kız,kiɾalɯk	kɯz
kiralık,kiɾalɯk
kiraz,kiɾaz
Kiraz,kiɾaz
kiraz elması,kiɾaz	elmasɯ
kiraz reçeli,kiɾaz	ɾet͡ʃeli
kiraz zamkı,kiɾaz	zamkɯ
kirazlık,kiɾazlɯk
kirde,kiɾde
kirdeci,kiɾded͡ʒi
kirebolu,kiɾebolu
kirecimsi,kiɾed͡ʒimsi
kireç fabrikası,kiɾet͡ʃ	fabɾikasɯ
kireç kaymağı,kiɾet͡ʃ	kajmaɰɯ
kireç kuyusu,kiɾet͡ʃ	kujusu
kireç ocağı,kiɾet͡ʃ	od͡ʒaɰɯ
kireç suyu,kiɾet͡ʃ	suju
kireç sütü,kiɾet͡ʃ	syty
kireç taşı,kiɾet͡ʃ	taʃɯ
kireç,kiɾet͡ʃ
kireççi,kiɾet͡ʃt͡ʃi
kireççil,kiɾet͡ʃt͡ʃil
kireççilik,kiɾet͡ʃt͡ʃilik
kireçleme,kiɾet͡ʃleme
kireçlemek,kiɾet͡ʃlemek
kireçlenme,kiɾet͡ʃlenme
kireçlenmek,kiɾet͡ʃlenmek
kireçleşme,kiɾet͡ʃleʃme
kireçleşmek,kiɾet͡ʃleʃmek
kireçli,kiɾet͡ʃli
kireçlik,kiɾet͡ʃlik
kireçsi,kiɾet͡ʃsi
kireçsileme,kiɾet͡ʃsileme
kireçsilemek,kiɾet͡ʃsilemek
kireçsiz,kiɾet͡ʃsiz
kireçsizlenme,kiɾet͡ʃsizlenme
kireçsizleştirme,kiɾet͡ʃsizleʃtiɾme
kireçsizleştirmek,kiɾet͡ʃsizleʃtiɾmek
kireçyeren,kiɾet͡ʃjeɾen
kiremit fabrikası,kiɾemit	fabɾikasɯ
kiremit rengi,kiɾemit	ɾenɡi
kiremit,kiɾemit
kiremitçi,kiɾemitt͡ʃi
kiremitçilik,kiɾemitt͡ʃilik
kiremithane,kiɾemithane
kiremitli,kiɾemitli
Kiril,kiɾil
Kiril alfabesi,kiɾil	alfabesi
kiriş,kiɾiʃ
kirişçi,kiɾiʃt͡ʃi
kirişhane,kiɾiʃhane
kirişleme,kiɾiʃleme
kirişlemek,kiɾiʃlemek
kirişli,kiɾiʃli
kirişlik,kiɾiʃlik
kirişsiz,kiɾiʃsiz
kirizma,kiɾizma
kirizmalama,kiɾizmalama
kirizmalamak,kiɾizmalamak
kirkit,kiɾkit
kirlenme,kiɾlenme
kirlenmek,kiɾlenmek
kirletme,kiɾletme
kirletmek,kiɾletmek
kirli,kiɾli
kirli çamaşır,kiɾli	t͡ʃamaʃɯɾ
kirli çıkı,kiɾli	t͡ʃɯkɯ
kirli kan,kiɾli	kan
kirli sarı,kiɾli	saɾɯ
kirlihanım peyniri,kiɾlihanɯm	pejniɾi
kirlilik,kiɾlilik
kirloş,kiɾloʃ
kirmen,kiɾmen
kirpi,kiɾpi
kirpigiller,kiɾpiɡilleɾ
kirpik besleyici,kiɾpik	beslejid͡ʒi
kirpik,kiɾpik
kirpikli,kiɾpikli
kirpikliler,kiɾpiklileɾ
kirpiksi,kiɾpiksi
kirpiksi cisim,kiɾpiksi	d͡ʒisim
kirtikli,kiɾtikli
kirtil,kiɾtil
kirve,kiɾve
kirvelik etmek,kiɾvelik	etmek
kirvelik,kiɾvelik
kispet,kispet
kispet çıkarılması,kispet	t͡ʃɯkaɾɯlmasɯ
kist,kist
kistleşme,kistleʃme
kistleşmek,kistleʃmek
kisve,kisve
kişi,kiʃi
kişi başına,kiʃi	baʃɯna
kişi eki,kiʃi	eki
kişi zamiri,kiʃi	zamiɾi
kişiler arası,kiʃileɾ	aɾasɯ
kişiler arası ilişki,kiʃileɾ	aɾasɯ	iliʃki
kişileşme,kiʃileʃme
kişileşmek,kiʃileʃmek
kişileştirme,kiʃileʃtiɾme
kişilik dışı,kiʃilik	dɯʃɯ
kişilik,kiʃilik
kişilikli,kiʃilikli
kişiliksiz,kiʃiliksiz
kişiliksizlik,kiʃiliksizlik
kişioğlu,kiʃioɰlu
kişisel,kiʃisel
kişiselleştirme,kiʃiselleʃtiɾme
kişiselleştirmek,kiʃiselleʃtiɾmek
kişiye özel,kiʃije	œzel
kişizade,kiʃizade
kişmiri,kiʃmiɾi
kişmiş,kiʃmiʃ
kişneme,kiʃneme
kişnemek,kiʃnemek
kişneyiş,kiʃnejiʃ
kişniş,kiʃniʃ
kişniş şekeri,kiʃniʃ	ʃekeɾi
kit,kit
kitabe,kitabe
kitabet,kitabet
kitabevi,kitabevi
Kitab-ı Mukaddes,kitab-ɯ	mukaddes
kitabi,kitabi
kitap açacağı,kitap	at͡ʃad͡ʒaɰɯ
kitap dolabı,kitap	dolabɯ
kitap ehli,kitap	ehli
kitap fuarı,kitap	fuaɾɯ
kitap kurdu,kitap	kuɾdu
kitap sarayı,kitap	saɾajɯ
kitap,kitap
kitapça,kitapt͡ʃa
kitapçı,kitapt͡ʃɯ
kitapçılık,kitapt͡ʃɯlɯk
kitaplaştırma,kitaplaʃtɯɾma
kitaplaştırmak,kitaplaʃtɯɾmak
kitaplık bilimci,kitaplɯk	bilimd͡ʒi
kitaplık bilimi,kitaplɯk	bilimi
kitaplık,kitaplɯk
kitapsever,kitapseveɾ
kitapseverlik,kitapseveɾlik
kitapsız,kitapsɯz
kitapsızlık,kitapsɯzlɯk
kitin,kitin
kitle,kitle
kitle haberleşmesi,kitle	habeɾleʃmesi
kitle iletişimi,kitle	iletiʃimi
kitle turizmi,kitle	tuɾizmi
kitre,kitɾe
kivi,kivi
kivigiller,kiviɡilleɾ
kiyanus,kijanus
kiyaset,kijaset
kizir,kiziɾ
klakson,klakson
klan,klan
klapa,klapa
klarnet,klaɾnet
klarnetçi,klaɾnett͡ʃi
klarnetçilik,klaɾnett͡ʃilik
klas,klas
klasik,klasik
klasikleşme,klasikleʃme
klasikleşmek,klasikleʃmek
klasikleştirme,klasikleʃtiɾme
klasikleştirmek,klasikleʃtiɾmek
klasiklik,klasiklik
klasisizm,klasisizm
klasman,klasman
klasör,klasœɾ
klavsen,klavsen
klavsenci,klavsend͡ʒi
klavye,klavje
klavyeli,klavjeli
klavyesiz,klavjesiz
kleptoman,kleptoman
kleptomani,kleptomani
klerikalizm,kleɾikalizm
klik,klik
klikçi,klikt͡ʃi
klikçilik,klikt͡ʃilik
klikleşme,klikleʃme
klikleşmek,klikleʃmek
klima,klima
klimatolog,klimatoloɡ
klimatoloji,klimatoloʒi
klimatolojik,klimatoloʒik
klinik vaka,klinik	vaka
klinik,klinik
klinker,klinkeɾ
klinometre,klinometɾe
klip,klip
klips,klips
kliring,kliɾinɡ
klişe,kliʃe
klişeci,kliʃed͡ʒi
klişecilik,kliʃed͡ʒilik
klişehane,kliʃehane
klişeleşme,kliʃeleʃme
klişeleşmek,kliʃeleʃmek
klitoris,klitoɾis
klon,klon
klonlama,klonlama
klonlamak,klonlamak
klor,kloɾ
klor hidrat,kloɾ	hidɾat
klor hidrik asit,kloɾ	hidɾik	asit
klorik asit,kloɾik	asit
klorik,kloɾik
klorlama,kloɾlama
klorlamak,kloɾlamak
klorlanma,kloɾlanma
klorlanmak,kloɾlanmak
klorlu,kloɾlu
klorofil,kloɾofil
kloroform,kloɾofoɾm
klorometri,kloɾometɾi
kloroplast,kloɾoplast
kloroz,kloɾoz
klorölçer,kloɾœlt͡ʃeɾ
klorür,kloɾyɾ
klorürlendirme,kloɾyɾlendiɾme
klorürlendirmek,kloɾyɾlendiɾmek
klorürleştirme,kloɾyɾleʃtiɾme
klorürleştirmek,kloɾyɾleʃtiɾmek
klostrofobi,klostɾofobi
kloş,kloʃ
klozet,klozet
klüz,klyz
koalisyon,koalisjon
koalisyon hükûmeti,koalisjon	hykûmeti
koaptör,koaptœɾ
kobalt,kobalt
kobalt bombası,kobalt	bombasɯ
kobay,kobaj
kobaygiller,kobajɡilleɾ
kobra,kobɾa
kobragiller,kobɾaɡilleɾ
koca,kod͡ʒa
koca bebek,kod͡ʒa	bebek
koca koca,kod͡ʒa	kod͡ʒa
koca kuşluk,kod͡ʒa	kuʃluk
koca yemiş,kod͡ʒa	jemiʃ
Kocaali,kod͡ʒaali
kocabaş,kod͡ʒabaʃ
kocabaşı,kod͡ʒabaʃɯ
Kocaeli,kod͡ʒaeli
kocakarı,kod͡ʒakaɾɯ
kocakarı ilacı,kod͡ʒakaɾɯ	ilad͡ʒɯ
kocakarı masalı,kod͡ʒakaɾɯ	masalɯ
kocakarı soğuğu,kod͡ʒakaɾɯ	soɰuɰu
kocakarılık,kod͡ʒakaɾɯlɯk
Kocaköy,kod͡ʒakœj
kocalı,kod͡ʒalɯ
kocalık,kod͡ʒalɯk
kocalma,kod͡ʒalma
kocalmak,kod͡ʒalmak
kocaltma,kod͡ʒaltma
kocaltmak,kod͡ʒaltmak
kocama,kod͡ʒama
kocamak,kod͡ʒamak
kocaman,kod͡ʒaman
kocamanca,kod͡ʒamand͡ʒa
kocamanlaştırma,kod͡ʒamanlaʃtɯɾma
kocamanlaştırmak,kod͡ʒamanlaʃtɯɾmak
kocaoğlan,kod͡ʒaoɰlan
kocasız,kod͡ʒasɯz
kocasızlık,kod͡ʒasɯzlɯk
Kocasinan,kod͡ʒasinan
kocatma,kod͡ʒatma
kocatmak,kod͡ʒatmak
kocayış,kod͡ʒajɯʃ
koç,kot͡ʃ
Koç,kot͡ʃ
koç burunlu,kot͡ʃ	buɾunlu
koç katımı,kot͡ʃ	katɯmɯ
koç katımı fırtınası,kot͡ʃ	katɯmɯ	fɯɾtɯnasɯ
koç yiğit,kot͡ʃ	jiɰit
koç yumurtası,kot͡ʃ	jumuɾtasɯ
koçak,kot͡ʃak
koçaklama,kot͡ʃaklama
koçan,kot͡ʃan
koçancı,kot͡ʃand͡ʒɯ
koçancılık,kot͡ʃand͡ʒɯlɯk
Koçarlı,kot͡ʃaɾlɯ
koçbaşı,kot͡ʃbaʃɯ
koçboynuzu,kot͡ʃbojnuzu
koçkar,kot͡ʃkaɾ
koçlanma,kot͡ʃlanma
koçlanmak,kot͡ʃlanmak
koçma,kot͡ʃma
koçmak,kot͡ʃmak
koçsama,kot͡ʃsama
koçsamak,kot͡ʃsamak
koçu,kot͡ʃu
koçuşma,kot͡ʃuʃma
koçuşmak,kot͡ʃuʃmak
kod,kod
kod adı,kod	adɯ
kodaman,kodaman
kodamanlar,kodamanlaɾ
kodamanlık,kodamanlɯk
kodein,kodein
kodeks,kodeks
kodes,kodes
kodifikasyon,kodifikasjon
kodlama,kodlama
kodlamak,kodlamak
kodlatma,kodlatma
kodlatmak,kodlatmak
kof,kof
kofa,kofa
kofalık,kofalɯk
kofana,kofana
Kofçaz,koft͡ʃaz
koflaşma,koflaʃma
koflaşmak,koflaʃmak
kofluk,kofluk
kofra,kofɾa
koful,koful
kognitif,koɡnitif
koğdurmak,koɰduɾmak
koğuş,koɰuʃ
Koh basili,koh	basili
kohenit,kohenit
kohezyon,kohezjon
kok,kok
kok kömürü,kok	kœmyɾy
koka,koka
kokain,kokain
kokainci,kokaind͡ʒi
kokainman,kokainman
kokainomani,kokainomani
kokak ağaç,kokak	aɰat͡ʃ
kokak,kokak
kokar ağaç,kokaɾ	aɰat͡ʃ
kokarca,kokaɾd͡ʒa
kokart,kokaɾt
kokartlı,kokaɾtlɯ
kokartsız,kokaɾtsɯz
koket,koket
koketlik,koketlik
koketri,koketɾi
kokimbit,kokimbit
koklama,koklama
koklamak,koklamak
koklaşma,koklaʃma
koklaşmak,koklaʃmak
koklaştırma,koklaʃtɯɾma
koklaştırmak,koklaʃtɯɾmak
koklatılma,koklatɯlma
koklatılmak,koklatɯlmak
koklatma,koklatma
koklatmak,koklatmak
koklayış,koklajɯʃ
kokma,kokma
kokmak,kokmak
kokmuş,kokmuʃ
kokmuşluk,kokmuʃluk
kokona,kokona
kokoreç,kokoɾet͡ʃ
kokoreççi,kokoɾet͡ʃt͡ʃi
kokoreççilik,kokoɾet͡ʃt͡ʃilik
kokoroz,kokoɾoz
kokorozlanma,kokoɾozlanma
kokorozlanmak,kokoɾozlanmak
kokot,kokot
kokoz,kokoz
kokozlanma,kokozlanma
kokozlanmak,kokozlanmak
kokozluk,kokozluk
kokpit,kokpit
kokteyl,koktejl
koku,koku
koku alma duyusu,koku	alma	dujusu
koku alma organı,koku	alma	oɾɡanɯ
kokucu,kokud͡ʒu
kokulandırma,kokulandɯɾma
kokulandırmak,kokulandɯɾmak
kokulanma,kokulanma
kokulanmak,kokulanmak
kokulu,kokulu
kokulu çayır otu,kokulu	t͡ʃajɯɾ	otu
kokulu kiraz,kokulu	kiɾaz
kokulu sabun,kokulu	sabun
kokurdan,kokuɾdan
kokusuz,kokusuz
kokuş,kokuʃ
kokuşma,kokuʃma
kokuşmak,kokuʃmak
kokuşturma,kokuʃtuɾma
kokuşturmak,kokuʃtuɾmak
kokuşuk,kokuʃuk
kokutma,kokutma
kokutmak,kokutmak
kol,kol
kol ağzı,kol	aɰzɯ
kol akımı,kol	akɯmɯ
kol bağı,kol	baɰɯ
kol böreği,kol	bœɾeɰi
kol değirmeni,kol	deɰiɾmeni
kol demiri,kol	demiɾi
kol kapağı,kol	kapaɰɯ
kol kemiği,kol	kemiɰi
kol kola,kol	kola
kol nizamı,kol	nizamɯ
kol saati,kol	saati
kola,kola
kola cevizi,kola	d͡ʒevizi
kola çıkma,kola	t͡ʃɯkma
kolacı,kolad͡ʒɯ
kolacılık,kolad͡ʒɯlɯk
kolaçan,kolat͡ʃan
kolagiller,kolaɡilleɾ
kolağası,kolaɰasɯ
kolaj,kolaʒ
kolalama,kolalama
kolalamak,kolalamak
kolalanma,kolalanma
kolalanmak,kolalanmak
kolalatma,kolalatma
kolalatmak,kolalatmak
kolalayış,kolalajɯʃ
kolalı,kolalɯ
kolan,kolan
kolan balığı,kolan	balɯɰɯ
kolancı,koland͡ʒɯ
kolancılık,koland͡ʒɯlɯk
kolasız,kolasɯz
kolay,kolaj
kolay kolay,kolaj	kolaj
kolayca,kolajd͡ʒa
kolaycacık,kolajd͡ʒad͡ʒɯk
kolaycı,kolajd͡ʒɯ
kolaycılık,kolajd͡ʒɯlɯk
kolayda,kolajda
kolaylama,kolajlama
kolaylamak,kolajlamak
kolaylanma,kolajlanma
kolaylanmak,kolajlanmak
kolaylaşma,kolajlaʃma
kolaylaşmak,kolajlaʃmak
kolaylaştırılma,kolajlaʃtɯɾɯlma
kolaylaştırılmak,kolajlaʃtɯɾɯlmak
kolaylaştırma,kolajlaʃtɯɾma
kolaylaştırmak,kolajlaʃtɯɾmak
kolaylık,kolajlɯk
kolaylıkla,kolajlɯkla
kolbastı,kolbastɯ
kolbaşı,kolbaʃɯ
kolbaşılık,kolbaʃɯlɯk
kolcu,kold͡ʒu
kolculuk,kold͡ʒuluk
kolçak,kolt͡ʃak
kolçaklı sandalye,kolt͡ʃaklɯ	sandalje
koldaş,koldaʃ
koldaşlık,koldaʃlɯk
koledok,koledok
kolej,koleʒ
kolejli,koleʒli
koleksiyon,koleksijon
koleksiyoncu,koleksijond͡ʒu
koleksiyonculuk,koleksijond͡ʒuluk
kolektif,kolektif
kolektif ortaklık,kolektif	oɾtaklɯk
kolektif şirket,kolektif	ʃiɾket
kolektifleşme,kolektifleʃme
kolektifleşmek,kolektifleʃmek
kolektifleştirme,kolektifleʃtiɾme
kolektifleştirmek,kolektifleʃtiɾmek
kolektivist,kolektivist
kolektivizm,kolektivizm
kolektör,kolektœɾ
kolemanit,kolemanit
kolera,koleɾa
koleralı,koleɾalɯ
kolesterin,kolesteɾin
kolesterol,kolesteɾol
kolesterollü,kolesteɾolly
kolesterolsüz,kolesteɾolsyz
kolhoz,kolhoz
koli,koli
koli basili,koli	basili
kolibri,kolibɾi
kolibrigiller,kolibɾiɡilleɾ
kolik,kolik
kolit,kolit
kollama,kollama
kollamak,kollamak
kollanma,kollanma
kollanmak,kollanmak
kollayıcı,kollajɯd͡ʒɯ
kollayıcılık,kollajɯd͡ʒɯlɯk
kollu,kollu
kolluk kuvveti,kolluk	kuvveti
kolluk,kolluk
kolodyum,kolodjum
kolofan,kolofan
koloidal,koloidal
koloit,koloit
kolokyum,kolokjum
kolombiyum,kolombijum
kolon,kolon
koloni,koloni
kolonya,kolonja
kolonyal,kolonjal
kolonyal şapka,kolonjal	ʃapka
kolonyalama,kolonjalama
kolonyalamak,kolonjalamak
kolonyalanma,kolonjalanma
kolonyalanmak,kolonjalanmak
kolonyalı,kolonjalɯ
kolonyalı mendil,kolonjalɯ	mendil
kolonyalist,kolonjalist
kolonyasız,kolonjasɯz
kolordu,koloɾdu
koloridye,koloɾidje
kolorimetre,koloɾimetɾe
kolorimetri,koloɾimetɾi
kolostrum,kolostɾum
kolpo,kolpo
kolpocu,kolpod͡ʒu
kolsu,kolsu
kolsu ayaklılar,kolsu	ajaklɯlaɾ
kolsuz,kolsuz
koltuğa girme,koltuɰa	ɡiɾme
koltuk altı,koltuk	altɯ
koltuk değneği,koltuk	deɰneɰi
koltuk düşkünü,koltuk	dyʃkyny
koltuk gözü,koltuk	ɡœzy
koltuk kapısı,koltuk	kapɯsɯ
koltuk kavgası,koltuk	kavɡasɯ
koltuk meyhanesi,koltuk	mejhanesi
koltuk,koltuk
koltukbaşı,koltukbaʃɯ
koltukçu,koltukt͡ʃu
koltukçuluk,koltukt͡ʃuluk
koltuklama,koltuklama
koltuklamak,koltuklamak
koltuklanma,koltuklanma
koltuklanmak,koltuklanmak
koltuklu,koltuklu
koltukluk,koltukluk
kolu uzun,kolu	uzun
kolye,kolje
kolyoz,koljoz
kolza,kolza
kom,kom
koma,koma
komalık etmek,komalɯk	etmek
komalık olmak,komalɯk	olmak
komalık,komalɯk
komandit,komandit
komandit ortaklık,komandit	oɾtaklɯk
komandit şirket,komandit	ʃiɾket
komandite,komandite
komanditer,komanditeɾ
komando,komando
komando er,komando	eɾ
komar,komaɾ
kombi,kombi
kombili,kombili
kombina,kombina
kombinasyon,kombinasjon
kombine,kombine
kombine bilet,kombine	bilet
kombinezon,kombinezon
kombiyum,kombijum
komedi,komedi
komedi yazarı,komedi	jazaɾɯ
komedya,komedja
komedyacı,komedjad͡ʒɯ
komedyen,komedjen
komi,komi
komik,komik
komikleşme,komikleʃme
komikleşmek,komikleʃmek
komikleştirme,komikleʃtiɾme
komikleştirmek,komikleʃtiɾmek
komiklik,komiklik
komiser,komiseɾ
komiserlik,komiseɾlik
komisyon,komisjon
komisyoncu,komisjond͡ʒu
komisyonculuk,komisjond͡ʒuluk
komita,komita
komitacı,komitad͡ʒɯ
komitacılık,komitad͡ʒɯlɯk
komite,komite
komodin,komodin
komodor,komodoɾ
komot,komot
kompartıman,kompaɾtɯman
kompas,kompas
kompetan,kompetan
kompetitif,kompetitif
kompilasyon,kompilasjon
komple,komple
komple kilit,komple	kilit
kompleks,kompleks
kompleksli,kompleksli
komplekssiz,komplekssiz
komplekssizlik,komplekssizlik
